   0.216769893E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.216381504E+01   0.000000000E+00
   0.219911486E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.219513159E+01   0.000000000E+00
   0.223053078E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.222646398E+01   0.000000000E+00
   0.226194671E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.225781246E+01   0.000000000E+00
   0.229336264E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.228917796E+01   0.000000000E+00
   0.232477856E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.232056071E+01   0.000000000E+00
   0.235619449E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.235196034E+01   0.000000000E+00
   0.238761042E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.238337707E+01   0.000000000E+00
   0.241902634E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.241481056E+01   0.000000000E+00
   0.245044227E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.244626209E+01   0.000000000E+00
   0.248185820E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.247773010E+01   0.000000000E+00
   0.251327412E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.250921467E+01   0.000000000E+00
   0.254469005E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.254071634E+01   0.000000000E+00
   0.257610598E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.257223403E+01   0.000000000E+00
   0.260752190E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.260376718E+01   0.000000000E+00
   0.263893783E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.263531650E+01   0.000000000E+00
   0.267035376E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.266687962E+01   0.000000000E+00
   0.270176968E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.269845788E+01   0.000000000E+00
   0.273318561E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.273004967E+01   0.000000000E+00
   0.276460154E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.276165391E+01   0.000000000E+00
   0.279601746E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.279327106E+01   0.000000000E+00
   0.282743339E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.282489873E+01   0.000000000E+00
   0.285884931E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.285653721E+01   0.000000000E+00
   0.289026524E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.288818527E+01   0.000000000E+00
   0.292168117E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.291984195E+01   0.000000000E+00
   0.295309709E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.295150610E+01   0.000000000E+00
   0.298451302E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.298317704E+01   0.000000000E+00
   0.301592895E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.301485354E+01   0.000000000E+00
   0.304734487E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.304653433E+01   0.000000000E+00
   0.307876080E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.307821863E+01   0.000000000E+00
   0.311017673E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.310990506E+01   0.000000000E+00
   0.314159265E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.314159265E+01   0.000000000E+00
   0.317300858E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.317328025E+01   0.000000000E+00
   0.320442451E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.320496668E+01   0.000000000E+00
   0.323584043E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.323665097E+01   0.000000000E+00
   0.326725636E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.326833177E+01   0.000000000E+00
   0.329867229E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.330000827E+01   0.000000000E+00
   0.333008821E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.333167921E+01   0.000000000E+00
   0.336150414E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.336334336E+01   0.000000000E+00
   0.339292007E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.339500004E+01   0.000000000E+00
   0.342433599E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.342664810E+01   0.000000000E+00
   0.345575192E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.345828658E+01   0.000000000E+00
   0.348716785E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.348991425E+01   0.000000000E+00
   0.351858377E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.352153140E+01   0.000000000E+00
   0.354999970E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.355313564E+01   0.000000000E+00
   0.358141563E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.358472743E+01   0.000000000E+00
   0.361283155E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.361630568E+01   0.000000000E+00
   0.364424748E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.364786880E+01   0.000000000E+00
   0.367566340E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.367941813E+01   0.000000000E+00
   0.370707933E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.371095128E+01   0.000000000E+00
   0.373849526E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.374246897E+01   0.000000000E+00
   0.376991118E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.377397063E+01   0.000000000E+00
   0.380132711E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.380545521E+01   0.000000000E+00
   0.383274304E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.383692321E+01   0.000000000E+00
   0.386415896E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.386837475E+01   0.000000000E+00
   0.389557489E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.389980823E+01   0.000000000E+00
   0.392699082E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.393122497E+01   0.000000000E+00
   0.395840674E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.396262459E+01   0.000000000E+00
   0.398982267E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.399400735E+01   0.000000000E+00
   0.402123860E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.402537284E+01   0.000000000E+00
   0.405265452E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.405672132E+01   0.000000000E+00
   0.408407045E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.408805372E+01   0.000000000E+00
   0.411548638E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.411937027E+01   0.000000000E+00
   0.414690230E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.415067045E+01   0.000000000E+00
   0.417831823E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.418195581E+01   0.000000000E+00
   0.420973416E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.421322711E+01   0.000000000E+00
   0.424115008E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.424448429E+01   0.000000000E+00
   0.427256601E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.427572784E+01   0.000000000E+00
   0.430398194E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.430695730E+01   0.000000000E+00
   0.433539786E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.433817593E+01   0.000000000E+00
   0.436681379E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.436938283E+01   0.000000000E+00
   0.439822972E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.440057920E+01   0.000000000E+00
   0.442964564E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.443176676E+01   0.000000000E+00
   0.446106157E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.446294604E+01   0.000000000E+00
   0.449247749E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.449411635E+01   0.000000000E+00
   0.452389342E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.452527900E+01   0.000000000E+00
   0.455530935E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.455643734E+01   0.000000000E+00
   0.458672527E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.458759000E+01   0.000000000E+00
   0.461814120E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.461873920E+01   0.000000000E+00
   0.464955713E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.464988399E+01   0.000000000E+00
   0.468097305E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.468102866E+01   0.000000000E+00
   0.471238898E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.471217249E+01   0.000000000E+00
   0.474380491E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.474331654E+01   0.000000000E+00
   0.477522083E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.477446014E+01   0.000000000E+00
   0.480663676E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.480560770E+01   0.000000000E+00
   0.483805269E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.483675839E+01   0.000000000E+00
   0.486946861E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.486791295E+01   0.000000000E+00
   0.490088454E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.489907195E+01   0.000000000E+00
   0.493230047E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.493023901E+01   0.000000000E+00
   0.496371639E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.496141247E+01   0.000000000E+00
   0.499513232E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.499259367E+01   0.000000000E+00
   0.502654825E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.502378520E+01   0.000000000E+00
   0.505796417E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.505498594E+01   0.000000000E+00
   0.508938010E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.508619760E+01   0.000000000E+00
   0.512079603E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.511742138E+01   0.000000000E+00
   0.515221195E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.514865792E+01   0.000000000E+00
   0.518362788E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.517990735E+01   0.000000000E+00
   0.521504380E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.521116927E+01   0.000000000E+00
   0.524645973E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.524244721E+01   0.000000000E+00
   0.527787566E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.527373955E+01   0.000000000E+00
   0.530929158E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.530504707E+01   0.000000000E+00
   0.534070751E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.533637131E+01   0.000000000E+00
   0.537212344E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.536771173E+01   0.000000000E+00
   0.540353936E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.539906989E+01   0.000000000E+00
   0.543495529E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.543044403E+01   0.000000000E+00
   0.546637122E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.546183574E+01   0.000000000E+00
   0.549778714E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.549324464E+01   0.000000000E+00
   0.552920307E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.552467096E+01   0.000000000E+00
   0.556061900E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.555611432E+01   0.000000000E+00
   0.559203492E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.558757603E+01   0.000000000E+00
   0.562345085E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.561905449E+01   0.000000000E+00
   0.565486678E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.565054980E+01   0.000000000E+00
   0.568628270E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.568206247E+01   0.000000000E+00
   0.571769863E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.571359143E+01   0.000000000E+00
   0.574911456E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.574513699E+01   0.000000000E+00
   0.578053048E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.577669804E+01   0.000000000E+00
   0.581194641E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.580827391E+01   0.000000000E+00
   0.584336234E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.583986356E+01   0.000000000E+00
   0.587477826E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.587146775E+01   0.000000000E+00
   0.590619419E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.590308523E+01   0.000000000E+00
   0.593761012E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.593471453E+01   0.000000000E+00
   0.596902604E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.596635571E+01   0.000000000E+00
   0.600044197E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.599800727E+01   0.000000000E+00
   0.603185789E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.602966857E+01   0.000000000E+00
   0.606327382E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.606133862E+01   0.000000000E+00
   0.609468975E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.609301657E+01   0.000000000E+00
   0.612610567E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.612470105E+01   0.000000000E+00
   0.615752160E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.615639117E+01   0.000000000E+00
   0.618893753E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.618808566E+01   0.000000000E+00
   0.622035345E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.621978360E+01   0.000000000E+00
   0.625176938E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.625148392E+01   0.000000000E+00
   0.628318531E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.628318531E+01   0.000000000E+00
   0.631460123E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.631488670E+01   0.000000000E+00
   0.634601716E+01  -0.123557325E+00   0.414509299E+01   0.000000000E+00   0.000000000E+00   0.634658702E+01   0.000000000E+00
  -0.628318531E-01  -0.123547114E+00   0.415084485E+01  -0.365167195E-03  -0.612082292E-01  -0.634017113E-01   0.576343999E-02
  -0.314159265E-01  -0.123547114E+00   0.415085324E+01  -0.182669130E-03  -0.306025715E-01  -0.317013902E-01   0.576314568E-02
   0.000000000E+00  -0.123547114E+00   0.415085603E+01   0.000000000E+00   0.000000000E+00   0.000000000E+00   0.576304000E-02
   0.314159265E-01  -0.123547114E+00   0.415085324E+01   0.182669130E-03   0.306025715E-01   0.317013902E-01   0.576314568E-02
   0.628318531E-01  -0.123547114E+00   0.415084485E+01   0.365167195E-03   0.612082292E-01   0.634017113E-01   0.576343999E-02
   0.942477796E-01  -0.123547114E+00   0.415083089E+01   0.547323225E-03   0.918200007E-01   0.950996432E-01   0.576394475E-02
   0.125663706E+00  -0.123547114E+00   0.415081136E+01   0.728966431E-03   0.122440923E+00   0.126794133E+00   0.576464635E-02
   0.157079633E+00  -0.123547114E+00   0.415078627E+01   0.909926301E-03   0.153074003E+00   0.158484253E+00   0.576553580E-02
   0.188495559E+00  -0.123547114E+00   0.415075565E+01   0.109003270E-02   0.183722206E+00   0.190168733E+00   0.576661856E-02
   0.219911486E+00  -0.123547114E+00   0.415071952E+01   0.126911595E-02   0.214388448E+00   0.221846691E+00   0.576788481E-02
